dt,open,high,low,close,volume
2020-02-11 00:00:00+00:00,452.63,470.63,441.66,462.8,396722.184
2020-02-12 00:00:00+00:00,462.81,483.37,462.81,474.07,363423.37
2020-02-13 00:00:00+00:00,474.08,487.7,460.24,477.33,361949.703
2020-02-14 00:00:00+00:00,477.51,498.83,467.06,494.15,325020.08
2020-02-15 00:00:00+00:00,494.18,496.19,422.22,439.29,458579.253
2020-02-16 00:00:00+00:00,439.41,458.65,383.0,412.12,591293.63
2020-02-17 00:00:00+00:00,412.1,417.58,366.73,413.23,893342.982
2020-02-18 00:00:00+00:00,413.4,427.6,385.0,420.83,427137.061
2020-02-19 00:00:00+00:00,420.83,424.28,370.0,378.61,350040.476
2020-02-20 00:00:00+00:00,378.62,388.29,350.0,370.97,439154.845
2020-02-21 00:00:00+00:00,371.07,388.2,367.4,378.45,345691.019
2020-02-22 00:00:00+00:00,378.52,380.77,367.57,373.41,240633.654
2020-02-23 00:00:00+00:00,373.45,404.69,372.87,402.06,288177.606
2020-02-24 00:00:00+00:00,402.05,408.59,363.17,378.53,454837.177
2020-02-25 00:00:00+00:00,378.52,380.15,345.76,353.31,445593.556
2020-02-26 00:00:00+00:00,353.37,362.62,301.86,316.94,977175.513
2020-02-27 00:00:00+00:00,316.98,335.48,307.6,324.75,432744.158
2020-02-28 00:00:00+00:00,324.75,329.55,299.1,315.17,429787.17
2020-02-29 00:00:00+00:00,315.15,322.99,305.7,306.32,250679.229
2020-03-01 00:00:00+00:00,306.24,325.36,304.32,312.23,378310.586
2020-03-02 00:00:00+00:00,312.28,343.26,311.11,339.54,368554.643
2020-03-03 00:00:00+00:00,339.58,339.6,321.34,329.65,362667.561
2020-03-04 00:00:00+00:00,329.67,332.5,310.32,319.74,236867.475
2020-03-05 00:00:00+00:00,319.7,344.0,319.7,337.39,352830.629
2020-03-06 00:00:00+00:00,337.3,352.75,332.37,350.72,346589.385
2020-03-07 00:00:00+00:00,350.82,351.34,327.23,331.06,309081.1
2020-03-08 00:00:00+00:00,330.99,331.0,268.06,273.18,743524.158
2020-03-09 00:00:00+00:00,273.14,280.47,252.18,273.21,879518.391
2020-03-10 00:00:00+00:00,273.25,278.38,263.06,272.03,383150.681
2020-03-11 00:00:00+00:00,272.06,275.2,250.4,267.4,408388.849
2020-03-12 00:00:00+00:00,267.4,268.16,135.94,142.74,1095080.057
2020-03-13 00:00:00+00:00,142.74,189.35,128.63,177.39,1201190.806
2020-03-14 00:00:00+00:00,177.39,180.52,164.04,167.38,534244.079
2020-03-15 00:00:00+00:00,167.33,190.99,165.66,178.34,454298.032
2020-03-16 00:00:00+00:00,178.26,184.47,146.0,172.41,1099069.819
2020-03-17 00:00:00+00:00,172.41,188.28,168.79,182.46,740718.95
2020-03-18 00:00:00+00:00,182.45,186.03,169.0,184.94,550423.0
2020-03-19 00:00:00+00:00,184.94,234.0,177.9,220.99,808091.106
2020-03-20 00:00:00+00:00,221.03,247.05,189.14,215.23,1031704.838
2020-03-21 00:00:00+00:00,215.2,229.27,206.4,220.1,662721.801
2020-03-22 00:00:00+00:00,220.06,233.45,199.78,202.8,633937.68
2020-03-23 00:00:00+00:00,202.78,227.8,198.67,221.37,611540.356
2020-03-24 00:00:00+00:00,221.3,230.87,217.57,227.42,436015.025
2020-03-25 00:00:00+00:00,227.4,231.17,212.92,220.79,378288.738
2020-03-26 00:00:00+00:00,220.91,228.74,218.01,227.95,284932.582
2020-03-27 00:00:00+00:00,227.94,234.0,208.04,213.27,292045.759
2020-03-28 00:00:00+00:00,213.27,217.45,202.11,213.84,297763.429
2020-03-29 00:00:00+00:00,213.82,217.51,204.27,205.5,253587.548
2020-03-30 00:00:00+00:00,205.43,227.04,205.25,220.08,334014.995
2020-03-31 00:00:00+00:00,220.1,223.91,215.83,218.39,281242.4
2020-04-01 00:00:00+00:00,218.41,225.0,211.0,223.68,333411.402
2020-04-02 00:00:00+00:00,223.86,252.16,221.97,232.02,530697.877
2020-04-03 00:00:00+00:00,232.0,242.19,230.27,236.19,391512.325
2020-04-04 00:00:00+00:00,236.17,242.62,232.03,238.23,277061.446
2020-04-05 00:00:00+00:00,238.25,240.09,223.56,231.08,270175.018
2020-04-06 00:00:00+00:00,231.1,260.68,230.92,258.25,437561.472
2020-04-07 00:00:00+00:00,258.4,265.88,246.66,252.51,370463.078
2020-04-08 00:00:00+00:00,252.51,280.15,250.11,267.47,802738.737
2020-04-09 00:00:00+00:00,267.47,275.0,252.49,256.0,444001.785
2020-04-10 00:00:00+00:00,256.0,259.19,225.3,232.6,631191.432
2020-04-11 00:00:00+00:00,232.58,239.9,221.5,232.72,406776.142
2020-04-12 00:00:00+00:00,232.76,244.69,226.75,232.86,429818.924
2020-04-13 00:00:00+00:00,232.78,232.79,214.66,223.13,522440.67
2020-04-14 00:00:00+00:00,223.22,228.25,219.93,223.18,386429.1
2020-04-15 00:00:00+00:00,223.18,225.32,213.9,215.06,288026.001
2020-04-16 00:00:00+00:00,215.04,240.0,206.41,235.12,493699.471
2020-04-17 00:00:00+00:00,235.13,237.15,229.35,232.11,255440.836
2020-04-18 00:00:00+00:00,232.09,248.0,231.67,243.89,289969.357
2020-04-19 00:00:00+00:00,243.89,245.21,229.0,231.29,300756.255
2020-04-20 00:00:00+00:00,231.29,238.78,215.66,219.14,415098.667
2020-04-21 00:00:00+00:00,219.12,223.91,215.01,219.49,293855.784
2020-04-22 00:00:00+00:00,219.54,236.37,217.18,233.12,303514.758
2020-04-23 00:00:00+00:00,233.19,247.48,225.86,237.61,384843.965
2020-04-24 00:00:00+00:00,237.6,242.7,234.52,238.05,300044.991
2020-04-25 00:00:00+00:00,238.12,246.11,235.24,238.24,246846.136
2020-04-26 00:00:00+00:00,238.24,249.78,237.31,246.51,319292.488
2020-04-27 00:00:00+00:00,246.59,248.27,234.15,242.98,361377.022
2020-04-28 00:00:00+00:00,242.98,243.33,237.23,241.17,310601.6
2020-04-29 00:00:00+00:00,241.22,263.66,241.11,258.06,576709.503
2020-04-30 00:00:00+00:00,258.06,276.0,245.23,250.32,634222.701
2020-05-01 00:00:00+00:00,250.25,260.59,250.24,255.05,316307.803
2020-05-02 00:00:00+00:00,255.06,261.49,252.39,261.25,192953.644
2020-05-03 00:00:00+00:00,261.26,268.33,243.58,251.69,340687.714
2020-05-04 00:00:00+00:00,251.7,252.69,235.7,245.76,326909.745
2020-05-05 00:00:00+00:00,245.84,252.61,240.77,247.04,257285.582
2020-05-06 00:00:00+00:00,247.05,253.73,239.56,241.49,255925.567
2020-05-07 00:00:00+00:00,241.33,256.96,236.54,252.25,340298.329
2020-05-08 00:00:00+00:00,252.24,265.92,248.18,260.63,402655.356
2020-05-09 00:00:00+00:00,260.67,277.7,258.78,265.67,669660.831
2020-05-10 00:00:00+00:00,265.69,266.09,219.0,232.8,743279.086
2020-05-11 00:00:00+00:00,232.75,238.25,216.2,235.18,603401.946
2020-05-12 00:00:00+00:00,235.21,239.25,228.3,233.21,330126.667
2020-05-13 00:00:00+00:00,233.19,242.0,231.6,239.36,208091.55
2020-05-14 00:00:00+00:00,239.29,245.89,233.57,242.5,282862.101
2020-05-15 00:00:00+00:00,242.53,243.37,230.98,235.17,223848.019
2020-05-16 00:00:00+00:00,235.09,240.86,233.56,236.42,212431.154
2020-05-17 00:00:00+00:00,236.41,246.1,235.56,240.75,187187.0
2020-05-18 00:00:00+00:00,240.77,255.91,240.24,248.58,310328.917
2020-05-19 00:00:00+00:00,248.58,250.95,242.53,246.82,248688.749
2020-05-20 00:00:00+00:00,246.86,247.82,234.38,239.81,271830.081
2020-05-21 00:00:00+00:00,239.83,243.0,220.46,228.1,329694.611
2020-05-22 00:00:00+00:00,228.13,236.64,224.87,234.65,226763.006
2020-05-23 00:00:00+00:00,234.65,239.95,231.96,233.99,167097.418
2020-05-24 00:00:00+00:00,234.06,237.58,222.22,222.91,207444.322
2020-05-25 00:00:00+00:00,222.94,233.36,220.75,230.56,176426.234
2020-05-26 00:00:00+00:00,230.56,231.31,223.83,227.95,159133.929
2020-05-27 00:00:00+00:00,227.98,234.57,227.02,232.81,149318.986
2020-05-28 00:00:00+00:00,232.85,241.09,229.02,239.92,180429.95
2020-05-29 00:00:00+00:00,239.92,244.1,234.06,238.5,194918.642
2020-05-30 00:00:00+00:00,238.5,254.15,236.28,252.56,302165.714
2020-05-31 00:00:00+00:00,252.62,252.86,236.22,238.78,283118.369
2020-06-01 00:00:00+00:00,238.78,255.42,237.66,253.64,324293.536
2020-06-02 00:00:00+00:00,253.64,277.5,240.74,251.04,686115.665
2020-06-03 00:00:00+00:00,251.08,254.35,246.37,253.49,288750.59
2020-06-04 00:00:00+00:00,253.49,261.2,247.21,256.37,409764.164
2020-06-05 00:00:00+00:00,256.37,263.61,254.5,256.3,374398.298
2020-06-06 00:00:00+00:00,256.24,258.8,251.0,253.33,228956.211
2020-06-07 00:00:00+00:00,253.33,255.98,245.44,253.64,268526.338
2020-06-08 00:00:00+00:00,253.64,256.85,251.5,255.47,189088.968
2020-06-09 00:00:00+00:00,255.47,257.34,249.48,254.14,205466.409
2020-06-10 00:00:00+00:00,254.13,258.9,250.2,257.0,278715.209
2020-06-11 00:00:00+00:00,257.0,258.16,230.61,234.84,342340.391
2020-06-12 00:00:00+00:00,234.82,243.87,233.08,240.99,173985.503
2020-06-13 00:00:00+00:00,240.93,242.4,237.34,240.82,113636.573
2020-06-14 00:00:00+00:00,240.86,241.0,235.01,237.46,112546.85
2020-06-15 00:00:00+00:00,237.56,238.27,224.2,235.56,275879.662
2020-06-16 00:00:00+00:00,235.57,239.08,233.0,237.4,155026.812
2020-06-17 00:00:00+00:00,237.4,243.44,234.92,240.37,195848.633
2020-06-18 00:00:00+00:00,240.43,240.68,232.5,236.12,127793.056
2020-06-19 00:00:00+00:00,236.17,236.57,230.42,233.37,176185.094
2020-06-20 00:00:00+00:00,233.37,235.18,228.45,232.69,126353.59
2020-06-21 00:00:00+00:00,232.69,234.49,229.7,230.3,88291.263
2020-06-22 00:00:00+00:00,230.3,244.08,229.75,241.01,179745.25
2020-06-23 00:00:00+00:00,241.01,244.8,239.13,240.78,150185.334
2020-06-24 00:00:00+00:00,240.81,245.82,229.44,232.82,248902.932
2020-06-25 00:00:00+00:00,232.81,235.0,226.23,232.46,138770.495
2020-06-26 00:00:00+00:00,232.46,233.72,228.21,230.7,147338.035
2020-06-27 00:00:00+00:00,230.7,231.63,203.73,216.3,301441.348
2020-06-28 00:00:00+00:00,216.3,225.4,213.38,222.64,189808.128
2020-06-29 00:00:00+00:00,222.66,227.5,218.31,225.29,171667.08
2020-06-30 00:00:00+00:00,225.33,226.12,220.51,222.17,148432.807
2020-07-01 00:00:00+00:00,222.17,226.86,220.61,223.83,162115.595
2020-07-02 00:00:00+00:00,223.82,225.88,217.12,219.69,200369.313
2020-07-03 00:00:00+00:00,219.69,223.92,219.07,220.76,110367.781
2020-07-04 00:00:00+00:00,220.73,226.73,220.23,225.27,99830.667
2020-07-05 00:00:00+00:00,225.28,225.86,215.38,222.3,144776.359
2020-07-06 00:00:00+00:00,222.3,243.75,221.72,242.27,364257.357
2020-07-07 00:00:00+00:00,242.25,244.42,234.74,237.85,195739.25
2020-07-08 00:00:00+00:00,237.86,246.97,235.9,243.34,244712.006
2020-07-09 00:00:00+00:00,243.34,245.74,232.9,238.14,271193.089
2020-07-10 00:00:00+00:00,238.14,240.4,232.36,238.54,185577.193
2020-07-11 00:00:00+00:00,238.58,239.58,234.68,236.7,107004.627
2020-07-12 00:00:00+00:00,236.71,239.5,231.83,237.55,173700.191
2020-07-13 00:00:00+00:00,237.57,238.0,223.52,232.2,244672.211
2020-07-14 00:00:00+00:00,232.16,232.16,226.51,230.38,156934.439
2020-07-15 00:00:00+00:00,230.37,230.98,225.93,227.65,129008.643
2020-07-16 00:00:00+00:00,227.65,228.3,216.6,224.38,237952.963
2020-07-17 00:00:00+00:00,224.34,226.15,221.97,222.8,99799.301
2020-07-18 00:00:00+00:00,222.75,226.75,222.31,224.52,110913.513
2020-07-19 00:00:00+00:00,224.48,228.99,220.11,227.94,165814.856
2020-07-20 00:00:00+00:00,227.96,228.63,220.77,222.79,139328.956
2020-07-21 00:00:00+00:00,222.79,232.79,222.17,230.48,194489.028
2020-07-22 00:00:00+00:00,230.47,241.96,227.45,240.13,251291.996
2020-07-23 00:00:00+00:00,240.13,245.42,234.96,238.6,235104.251
2020-07-24 00:00:00+00:00,238.57,239.22,232.56,235.26,174118.701
2020-07-25 00:00:00+00:00,235.26,254.26,235.01,251.46,421563.843
2020-07-26 00:00:00+00:00,251.47,259.12,244.07,247.79,439417.805
2020-07-27 00:00:00+00:00,247.79,276.2,247.58,269.09,888598.841
2020-07-28 00:00:00+00:00,269.06,298.1,265.11,289.32,1121235.499
2020-07-29 00:00:00+00:00,289.31,295.0,285.53,288.22,489910.981
2020-07-30 00:00:00+00:00,288.21,301.27,281.0,291.75,534638.068
2020-07-31 00:00:00+00:00,291.75,307.0,287.3,300.88,464872.79
2020-08-01 00:00:00+00:00,300.88,322.12,298.34,319.67,675093.9
2020-08-02 00:00:00+00:00,319.66,339.8,236.0,284.45,1022327.547
2020-08-03 00:00:00+00:00,284.54,305.47,279.58,297.13,502306.242
2020-08-04 00:00:00+00:00,297.09,303.74,281.47,288.47,361347.624
2020-08-05 00:00:00+00:00,288.51,298.72,283.0,293.9,448195.332
2020-08-06 00:00:00+00:00,293.85,320.3,287.57,309.37,714010.862
2020-08-07 00:00:00+00:00,309.42,326.69,274.0,302.6,1119668.291
2020-08-08 00:00:00+00:00,302.59,309.99,297.1,305.6,394181.033
2020-08-09 00:00:00+00:00,305.6,309.92,290.6,300.33,383328.256
2020-08-10 00:00:00+00:00,300.35,309.74,281.46,302.81,414950.625
2020-08-11 00:00:00+00:00,302.81,306.38,269.15,281.98,504881.088
2020-08-12 00:00:00+00:00,281.85,290.51,270.72,284.97,385337.134
2020-08-13 00:00:00+00:00,284.97,297.71,274.24,296.29,490267.055
2020-08-14 00:00:00+00:00,296.29,298.55,287.05,293.8,430180.784
2020-08-15 00:00:00+00:00,293.76,310.26,290.5,302.68,553649.978
2020-08-16 00:00:00+00:00,302.69,314.55,293.32,308.9,509652.392
2020-08-17 00:00:00+00:00,308.91,326.49,301.28,318.31,725153.798
2020-08-18 00:00:00+00:00,318.31,325.08,299.0,303.37,544292.979
2020-08-19 00:00:00+00:00,303.37,309.53,281.0,293.0,551361.718
2020-08-20 00:00:00+00:00,293.07,296.8,289.04,294.93,271545.818
2020-08-21 00:00:00+00:00,294.81,306.27,281.41,283.24,469122.573
2020-08-22 00:00:00+00:00,283.22,288.11,276.06,286.74,207091.818
2020-08-23 00:00:00+00:00,286.79,288.69,278.9,284.96,163530.539
2020-08-24 00:00:00+00:00,284.97,295.59,282.26,291.01,237784.986
2020-08-25 00:00:00+00:00,291.0,292.0,267.98,275.78,331245.721
2020-08-26 00:00:00+00:00,275.71,279.47,271.24,275.2,232601.99
2020-08-27 00:00:00+00:00,275.2,277.45,258.48,264.99,330924.549
2020-08-28 00:00:00+00:00,265.02,272.24,261.2,268.88,210668.74
2020-08-29 00:00:00+00:00,268.86,273.02,266.05,268.36,180281.376
2020-08-30 00:00:00+00:00,268.36,279.87,268.03,279.61,210474.728
2020-08-31 00:00:00+00:00,279.61,281.9,272.97,273.87,219762.428
2020-09-01 00:00:00+00:00,273.86,297.91,268.61,292.5,442181.468
2020-09-02 00:00:00+00:00,292.5,295.76,243.4,264.15,497223.975
2020-09-03 00:00:00+00:00,264.09,266.58,197.0,213.63,538379.917
2020-09-04 00:00:00+00:00,213.57,239.88,210.92,229.88,538475.671
2020-09-05 00:00:00+00:00,229.8,234.69,213.45,225.71,535491.332
2020-09-06 00:00:00+00:00,225.84,233.58,219.0,227.7,307356.537
2020-09-07 00:00:00+00:00,227.67,229.93,215.27,228.79,331368.476
2020-09-08 00:00:00+00:00,228.87,230.6,215.27,222.37,280437.209
2020-09-09 00:00:00+00:00,222.47,228.63,218.44,224.01,167718.765
2020-09-10 00:00:00+00:00,224.12,230.9,223.77,227.44,241070.547
2020-09-11 00:00:00+00:00,227.41,228.6,220.2,225.27,179869.304
2020-09-12 00:00:00+00:00,225.24,230.54,222.24,230.32,137211.946
2020-09-13 00:00:00+00:00,230.34,234.96,219.04,222.1,225003.404
2020-09-14 00:00:00+00:00,222.13,229.0,218.81,225.85,214436.975
2020-09-15 00:00:00+00:00,225.88,242.07,224.93,235.3,526035.267
2020-09-16 00:00:00+00:00,235.3,235.6,226.1,230.8,321298.637
2020-09-17 00:00:00+00:00,230.8,239.51,229.54,232.91,233332.808
2020-09-18 00:00:00+00:00,232.91,239.0,230.1,234.12,194901.843
2020-09-19 00:00:00+00:00,234.08,238.0,231.54,233.23,203707.044
2020-09-20 00:00:00+00:00,233.22,233.49,222.03,226.19,184843.209
2020-09-21 00:00:00+00:00,226.2,229.0,207.13,212.37,271211.578
2020-09-22 00:00:00+00:00,212.37,220.46,210.37,220.08,165552.581
2020-09-23 00:00:00+00:00,219.99,220.08,202.79,207.98,224321.265
2020-09-24 00:00:00+00:00,207.97,219.06,206.16,216.26,169272.758
2020-09-25 00:00:00+00:00,216.26,218.0,210.77,216.47,188229.698
2020-09-26 00:00:00+00:00,216.47,224.42,212.5,221.34,178683.82
2020-09-27 00:00:00+00:00,221.34,232.33,216.18,229.55,284706.185
2020-09-28 00:00:00+00:00,229.59,235.13,223.8,225.87,345307.421
2020-09-29 00:00:00+00:00,225.88,230.62,224.28,229.1,227271.806
2020-09-30 00:00:00+00:00,229.11,231.56,225.0,228.06,198916.681
2020-10-01 00:00:00+00:00,228.06,234.37,221.73,227.98,265269.547
2020-10-02 00:00:00+00:00,227.98,228.58,212.2,219.67,267508.718
2020-10-03 00:00:00+00:00,219.67,221.63,217.54,218.41,100688.779
2020-10-04 00:00:00+00:00,218.4,222.99,216.33,220.93,120375.426
2020-10-05 00:00:00+00:00,220.89,222.89,218.03,221.66,133601.558
2020-10-06 00:00:00+00:00,221.69,230.55,214.27,219.55,346234.84
2020-10-07 00:00:00+00:00,219.56,224.5,215.97,223.0,163102.762
2020-10-08 00:00:00+00:00,222.99,236.53,221.14,233.98,362181.925
2020-10-09 00:00:00+00:00,233.97,240.5,232.0,237.33,327339.493
2020-10-10 00:00:00+00:00,237.35,246.78,235.78,237.41,334474.618
2020-10-11 00:00:00+00:00,237.4,244.23,236.13,239.05,312708.855
2020-10-12 00:00:00+00:00,239.05,244.12,231.12,239.65,309303.82
2020-10-13 00:00:00+00:00,239.65,255.5,237.45,253.4,576788.893
2020-10-14 00:00:00+00:00,253.4,260.61,250.04,259.0,513199.337
2020-10-15 00:00:00+00:00,258.99,265.12,255.51,262.26,684809.243
2020-10-16 00:00:00+00:00,262.27,266.87,241.86,250.48,768709.005
2020-10-17 00:00:00+00:00,250.48,252.87,241.0,244.83,328143.995
2020-10-18 00:00:00+00:00,244.88,251.43,243.83,249.4,207972.537
2020-10-19 00:00:00+00:00,249.39,252.83,245.22,250.02,273381.219
2020-10-20 00:00:00+00:00,250.03,250.29,237.88,240.92,338912.647
2020-10-21 00:00:00+00:00,240.92,264.44,240.07,258.66,654684.61
2020-10-22 00:00:00+00:00,258.57,274.8,258.5,268.1,608121.844
2020-10-23 00:00:00+00:00,268.1,276.35,264.17,270.64,466909.196
2020-10-24 00:00:00+00:00,270.63,279.26,267.76,276.05,323669.841
2020-10-25 00:00:00+00:00,276.04,276.43,268.27,271.36,303010.08
2020-10-26 00:00:00+00:00,271.34,273.61,252.5,259.54,468674.034
2020-10-27 00:00:00+00:00,259.57,268.47,257.34,264.38,398726.795
2020-10-28 00:00:00+00:00,264.36,281.0,259.21,268.34,1027528.408
2020-10-29 00:00:00+00:00,268.32,271.83,257.12,267.37,453955.796
2020-10-30 00:00:00+00:00,267.35,270.72,255.0,261.95,489921.15
2020-10-31 00:00:00+00:00,261.95,266.51,259.58,262.14,238968.745
2020-11-01 00:00:00+00:00,262.14,270.93,260.2,268.14,274193.091
2020-11-02 00:00:00+00:00,268.15,271.85,252.6,257.29,530765.753
2020-11-03 00:00:00+00:00,257.35,259.0,228.01,243.85,610985.958
2020-11-04 00:00:00+00:00,243.99,244.38,230.35,240.78,291358.861
2020-11-05 00:00:00+00:00,240.79,252.1,240.46,249.28,333211.296
2020-11-06 00:00:00+00:00,249.25,259.71,247.69,257.88,317287.776
2020-11-07 00:00:00+00:00,257.78,278.12,244.53,253.7,557162.226
2020-11-08 00:00:00+00:00,253.68,279.86,250.47,271.24,326938.172
2020-11-09 00:00:00+00:00,271.24,274.7,256.74,264.27,350793.119
2020-11-10 00:00:00+00:00,264.28,266.59,254.51,257.25,232533.886
2020-11-11 00:00:00+00:00,257.26,262.7,254.96,256.45,223217.264
2020-11-12 00:00:00+00:00,256.44,265.23,251.26,259.8,333268.012
2020-11-13 00:00:00+00:00,259.8,260.19,245.17,257.71,315481.145
2020-11-14 00:00:00+00:00,257.7,257.7,243.09,245.86,211386.399
2020-11-15 00:00:00+00:00,245.9,249.0,230.22,240.98,443772.231
2020-11-16 00:00:00+00:00,241.0,253.31,233.05,249.77,304177.304
2020-11-17 00:00:00+00:00,249.8,258.77,248.28,255.73,227385.629
2020-11-18 00:00:00+00:00,255.69,259.38,241.68,246.51,237293.548
2020-11-19 00:00:00+00:00,246.51,250.47,241.16,246.18,153469.151
2020-11-20 00:00:00+00:00,246.15,260.65,245.84,260.43,300602.39
2020-11-21 00:00:00+00:00,260.44,310.82,256.16,305.68,823364.856
2020-11-22 00:00:00+00:00,305.73,314.1,273.81,289.41,795301.616
2020-11-23 00:00:00+00:00,289.36,328.69,283.0,323.89,833539.879
2020-11-24 00:00:00+00:00,323.75,373.41,323.38,348.6,1514595.637
2020-11-25 00:00:00+00:00,348.65,364.05,297.0,313.47,975037.431
2020-11-26 00:00:00+00:00,313.31,322.34,249.24,271.7,1547360.05
2020-11-27 00:00:00+00:00,271.65,279.32,255.84,265.65,621830.997
2020-11-28 00:00:00+00:00,265.58,285.24,260.78,276.1,592459.545
2020-11-29 00:00:00+00:00,276.09,290.31,272.0,285.43,498833.363
2020-11-30 00:00:00+00:00,285.44,323.0,280.26,317.87,898226.197
2020-12-01 00:00:00+00:00,317.83,321.74,269.9,287.76,1230231.097
2020-12-02 00:00:00+00:00,287.67,298.59,280.11,294.35,455880.078
2020-12-03 00:00:00+00:00,294.34,297.88,285.82,292.35,350572.784
2020-12-04 00:00:00+00:00,292.35,308.29,276.86,279.77,754325.697
2020-12-05 00:00:00+00:00,279.77,290.18,274.54,289.77,257003.571
2020-12-06 00:00:00+00:00,289.76,293.99,279.41,286.44,247883.885
2020-12-07 00:00:00+00:00,286.5,291.25,281.16,284.19,248418.978
2020-12-08 00:00:00+00:00,284.2,285.32,262.54,267.84,353135.756
2020-12-09 00:00:00+00:00,267.88,271.4,254.96,268.84,327245.598
2020-12-10 00:00:00+00:00,268.83,269.55,261.4,265.96,188337.249
2020-12-11 00:00:00+00:00,265.97,267.17,256.1,259.49,264815.097
2020-12-12 00:00:00+00:00,259.49,269.97,258.15,267.96,188694.937
2020-12-13 00:00:00+00:00,267.99,282.7,265.89,276.12,264148.71
2020-12-14 00:00:00+00:00,276.12,280.52,264.73,276.97,262665.113
2020-12-15 00:00:00+00:00,277.03,299.33,270.06,289.13,727611.325
2020-12-16 00:00:00+00:00,289.14,314.87,281.78,312.38,772505.749
2020-12-17 00:00:00+00:00,312.4,331.91,301.26,310.87,1328253.599
2020-12-18 00:00:00+00:00,310.84,323.8,305.06,313.64,706261.525
2020-12-19 00:00:00+00:00,313.63,326.25,309.62,318.28,585572.757
